Level,Div Num,Div Name,Subject,Subgroup,2015-2016 Pass Rate,2016-2017 Pass Rate,2017-2018 Pass Rate, 
Div,9,Bath County,History and Social Sciences,Asian,-,-,<, 
Div,9,Bath County,English: Writing,Asian,<,<,<,
Div,9,Bath County,Mathematics,Asian,<,<,<, 
Div,9,Bath County,Science,Asian,<,-,-,
Div,9,Bath County,English: Reading,Black,<,<,<, 
Div,9,Bath County,English: Writing,Black,<,<,<, 
Div,9,Bath County,History and Social Sciences,Black,<,<,<, 
Div,9,Bath County,Mathematics,Black,90,<,80, 
Div,9,Bath County,Science,Black,<,<,<, 
Div,9,Bath County,English: Reading,Economically Disadvantaged,85,83,76, 
Div,9,Bath County,English: Writing,Economically Disadvantaged,63,57,66, 
Div,9,Bath County,History and Social Sciences,Economically Disadvantaged,80,86,76, 
Div,9,Bath County,Mathematics,Economically Disadvantaged,83,81,73, 
Div,9,Bath County,Science,Economically Disadvantaged,68,82,81, 
Div,9,Bath County,English: Reading,English Learners,<,<,<, 
Div,9,Bath County,English: Writing,English Learners,<,<,<, 
Div,9,Bath County,History and Social Sciences,English Learners,<,-,<, 
Div,9,Bath County,Mathematics,English Learners,<,<,<, 
Div,9,Bath County,Science,English Learners,-,<,<, 
Div,9,Bath County,English: Reading,Female,92,87,85, 
Div,9,Bath County,English: Writing,Female,90,90,75, 
Div,9,Bath County,History and Social Sciences,Female,80,83,76, 
Div,9,Bath County,Mathematics,Female,90,88,84, 
Div,9,Bath County,Science,Female,86,87,80, 
Div,9,Bath County,English: Reading,Hispanic,<,<,<, 
Div,9,Bath County,English: Writing,Hispanic,<,<,<, 
Div,9,Bath County,History and Social Sciences,Hispanic,<,-,<, 
Div,9,Bath County,Mathematics,Hispanic,<,<,<, 
Div,9,Bath County,Science,Hispanic,<,<,<, 
Div,9,Bath County,English: Reading,Male,83,80,74, 
Div,9,Bath County,English: Writing,Male,53,62,62, 
Div,9,Bath County,History and Social Sciences,Male,83,90,79, 
Div,9,Bath County,Mathematics,Male,84,80,76, 
Div,9,Bath County,Science,Male,71,78,84, 
Div,9,Bath County,English: Reading,Students with Disabilities,60,51,50, 
Div,9,Bath County,English: Writing,Students with Disabilities,<,40,<, 
Div,9,Bath County,History and Social Sciences,Students with Disabilities,50,65,50, 
Div,9,Bath County,Mathematics,Students with Disabilities,61,50,53, 
Div,9,Bath County,Science,Students with Disabilities,30,50,63, 
Div,9,Bath County,English: Reading,White,87,84,80, 
Div,9,Bath County,English: Writing,White,69,72,71, 
Div,9,Bath County,History and Social Sciences,White,81,87,79, 
Div,9,Bath County,Mathematics,White,87,83,80, 
Div,9,Bath County,Science,White,79,82,83, 
Div,10,Bedford County,English: Reading,All Students,81,82,81, 
Div,10,Bedford County,English: Writing,All Students,81,78,84, 
Div,10,Bedford County,History and Social Sciences,All Students,85,86,85, 
Div,10,Bedford County,Mathematics,All Students,78,80,76, 
Div,10,Bedford County,Science,All Students,85,83,82, 
Div,10,Bedford County,English: Reading,Asian,85,86,90, 
Div,10,Bedford County,English: Writing,Asian,96,86,100, 
Div,10,Bedford County,History and Social Sciences,Asian,87,91,93, 
Div,10,Bedford County,Mathematics,Asian,87,92,93, 
Div,10,Bedford County,Science,Asian,94,89,90, 
Div,10,Bedford County,English: Reading,Black,62,68,65, 
Div,10,Bedford County,English: Writing,Black,69,63,72, 
Div,10,Bedford County,History and Social Sciences,Black,70,73,69, 
Div,10,Bedford County,Mathematics,Black,58,66,59, 
Div,10,Bedford County,Science,Black,68,71,65, 
Div,10,Bedford County,English: Reading,Economically Disadvantaged,69,73,71, 
Div,10,Bedford County,English: Writing,Economically Disadvantaged,68,66,70, 
Div,10,Bedford County,History and Social Sciences,Economically Disadvantaged,74,76,74, 
Div,10,Bedford County,Mathematics,Economically Disadvantaged,67,70,65, 
Div,10,Bedford County,Science,Economically Disadvantaged,75,74,72, 
Div,10,Bedford County,English: Reading,English Learners,62,67,65, 
Div,10,Bedford County,English: Writing,English Learners,<,37,<, 
Div,10,Bedford County,History and Social Sciences,English Learners,58,70,68, 
Div,10,Bedford County,Mathematics,English Learners,74,78,61, 
Div,10,Bedford County,Science,English Learners,62,64,55, 
Div,10,Bedford County,English: Reading,Female,83,85,84, 
Div,10,Bedford County,English: Writing,Female,86,84,88, 
Div,10,Bedford County,History and Social Sciences,Female,84,85,83, 
Div,10,Bedford County,Mathematics,Female,80,81,77, 
Div,10,Bedford County,Science,Female,85,83,83, 
Div,10,Bedford County,English: Reading,Hispanic,73,71,76, 
Div,10,Bedford County,English: Writing,Hispanic,76,53,75, 
Div,10,Bedford County,History and Social Sciences,Hispanic,68,82,76, 
Div,10,Bedford County,Mathematics,Hispanic,72,73,71, 
Div,10,Bedford County,Science,Hispanic,75,69,73, 
Div,10,Bedford County,English: Reading,Male,78,80,79, 
Div,10,Bedford County,English: Writing,Male,76,74,79, 
Div,10,Bedford County,History and Social Sciences,Male,85,87,86, 
Div,10,Bedford County,Mathematics,Male,76,78,75, 
Div,10,Bedford County,Science,Male,85,84,81, 
Div,10,Bedford County,English: Reading,Students with Disabilities,40,41,46, 
Div,10,Bedford County,English: Writing,Students with Disabilities,39,39,41, 
Div,10,Bedford County,History and Social Sciences,Students with Disabilities,51,54,52, 
Div,10,Bedford County,Mathematics,Students with Disabilities,39,40,40, 
Div,10,Bedford County,Science,Students with Disabilities,56,56,43, 
Div,10,Bedford County,English: Reading,White,83,84,83, 
Div,10,Bedford County,English: Writing,White,82,80,84, 
Div,10,Bedford County,History and Social Sciences,White,86,88,87, 
Div,10,Bedford County,Mathematics,White,80,81,78, 
Div,10,Bedford County,Science,White,86,85,84, 
Div,11,Bland County,English: Reading,All Students,79,82,85, 
Div,11,Bland County,English: Writing,All Students,67,77,77, 
Div,11,Bland County,History and Social Sciences,All Students,90,88,92, 
Div,11,Bland County,Mathematics,All Students,79,86,80, 
Div,11,Bland County,Science,All Students,85,86,87, 
Div,11,Bland County,English: Reading,Asian,-,-,-,
Div,11,Bland County,English: Writing,Asian,-,-,-,
Div,11,Bland County,History and Social Sciences,Asian,-,-,-,
Div,11,Bland County,Mathematics,Asian,-,-,-,
Div,11,Bland County,Science,Asian,-,-,-,
Div,11,Bland County,English: Reading,Black,<,-,-,
Div,11,Bland County,English: Writing,Black,-,-,-,
Div,11,Bland County,History and Social Sciences,Black,<,-,-,
Div,11,Bland County,Mathematics,Black,<,-,-,
Div,11,Bland County,Science,Black,<,-,-,
Div,11,Bland County,English: Reading,Economically Disadvantaged,72,73,78, 
Div,11,Bland County,English: Writing,Economically Disadvantaged,60,64,70, 
Div,11,Bland County,History and Social Sciences,Economically Disadvantaged,86,81,86, 
Div,11,Bland County,Mathematics,Economically Disadvantaged,71,81,72, 
Div,11,Bland County,Science,Economically Disadvantaged,82,80,78, 
Div,11,Bland County,English: Reading,English Learners,-,<,-,
Div,11,Bland County,Mathematics,English Learners,-,<,-,
Div,11,Bland County,Science,English Learners,-,<,-,
Div,11,Bland County,English: Reading,Female,82,85,88, 
Div,11,Bland County,English: Writing,Female,79,91,86, 
Div,11,Bland County,History and Social Sciences,Female,92,88,92, 
Div,11,Bland County,Mathematics,Female,81,88,82, 
Div,11,Bland County,Science,Female,83,87,88, 
Div,11,Bland County,English: Reading,Hispanic,<,<,<, 
Div,11,Bland County,English: Writing,Hispanic,<,<,-,
Div,11,Bland County,History and Social Sciences,Hispanic,<,<,<, 
Div,11,Bland County,Mathematics,Hispanic,<,<,<, 
Div,11,Bland County,Science,Hispanic,<,<,<, 
Div,11,Bland County,English: Reading,Male,76,80,81, 
Div,11,Bland County,English: Writing,Male,53,66,66, 
Div,11,Bland County,History and Social Sciences,Male,89,88,93, 
Div,11,Bland County,Mathematics,Male,77,84,79, 
Div,11,Bland County,Science,Male,86,84,87, 
Div,11,Bland County,English: Reading,Students with Disabilities,36,55,65, 
Div,11,Bland County,English: Writing,Students with Disabilities,22,31,<, 
Div,11,Bland County,History and Social Sciences,Students with Disabilities,64,62,76, 
Div,11,Bland County,Mathematics,Students with Disabilities,30,56,42, 
Div,11,Bland County,Science,Students with Disabilities,55,42,63, 
Div,11,Bland County,English: Reading,White,79,82,85, 
Div,11,Bland County,English: Writing,White,67,77,78, 
Div,11,Bland County,History and Social Sciences,White,90,89,93, 
Div,11,Bland County,Mathematics,White,79,86,81, 
Div,11,Bland County,Science,White,85,86,89, 
Div,12,Botetourt County,English: Reading,All Students,88,88,86, 
Div,12,Botetourt County,English: Writing,All Students,82,84,83, 
Div,12,Botetourt County,History and Social Sciences,All Students,92,92,90, 
Div,12,Botetourt County,Mathematics,All Students,90,89,86, 
Div,12,Botetourt County,Science,All Students,89,89,87, 
Div,12,Botetourt County,English: Reading,Asian,89,86,90, 
Div,12,Botetourt County,English: Writing,Asian,91,<,<, 
Div,12,Botetourt County,History and Social Sciences,Asian,95,100,82, 
Div,12,Botetourt County,Mathematics,Asian,94,96,90, 
Div,12,Botetourt County,Science,Asian,86,91,80, 
Div,12,Botetourt County,English: Reading,Black,85,72,76, 
Div,12,Botetourt County,English: Writing,Black,83,77,65, 
Div,12,Botetourt County,History and Social Sciences,Black,82,88,92, 
Div,12,Botetourt County,Mathematics,Black,91,82,78, 
Div,12,Botetourt County,Science,Black,78,88,82, 
Div,12,Botetourt County,English: Reading,Economically Disadvantaged,75,76,73, 
Div,12,Botetourt County,English: Writing,Economically Disadvantaged,61,65,63, 
Div,12,Botetourt County,History and Social Sciences,Economically Disadvantaged,81,84,78, 
Div,12,Botetourt County,Mathematics,Economically Disadvantaged,80,79,75, 
Div,12,Botetourt County,Science,Economically Disadvantaged,77,75,71, 
Div,12,Botetourt County,English: Reading,English Learners,50,63,54, 
Div,12,Botetourt County,English: Writing,English Learners,<,<,<, 
Div,12,Botetourt County,History and Social Sciences,English Learners,<,69,82, 
Div,12,Botetourt County,Mathematics,English Learners,50,63,65, 
Div,12,Botetourt County,Science,English Learners,25,53,47, 
Div,12,Botetourt County,English: Reading,Female,90,89,88, 
Div,12,Botetourt County,English: Writing,Female,89,90,88, 
Div,12,Botetourt County,History and Social Sciences,Female,92,92,90, 
Div,12,Botetourt County,Mathematics,Female,92,91,87, 
Div,12,Botetourt County,Science,Female,89,89,88, 
Div,12,Botetourt County,English: Reading,Hispanic,73,83,77, 
Div,12,Botetourt County,English: Writing,Hispanic,59,87,75, 
Div,12,Botetourt County,History and Social Sciences,Hispanic,73,89,91, 
Div,12,Botetourt County,Mathematics,Hispanic,75,82,78, 
Div,12,Botetourt County,Science,Hispanic,60,80,75, 
Div,12,Botetourt County,English: Reading,Male,86,86,84, 
Div,12,Botetourt County,English: Writing,Male,75,79,79, 
Div,12,Botetourt County,History and Social Sciences,Male,91,93,89, 
Div,12,Botetourt County,Mathematics,Male,88,87,85, 
Div,12,Botetourt County,Science,Male,90,89,86, 
Div,12,Botetourt County,English: Reading,Students with Disabilities,57,56,52, 
Div,12,Botetourt County,English: Writing,Students with Disabilities,35,46,42, 
Div,12,Botetourt County,History and Social Sciences,Students with Disabilities,59,62,59, 
Div,12,Botetourt County,Mathematics,Students with Disabilities,61,58,53, 
Div,12,Botetourt County,Science,Students with Disabilities,53,51,48, 
Div,12,Botetourt County,English: Reading,White,89,88,86, 
Div,12,Botetourt County,English: Writing,White,82,84,84, 
Div,12,Botetourt County,History and Social Sciences,White,92,92,89, 
Div,12,Botetourt County,Mathematics,White,90,89,87, 
Div,12,Botetourt County,Science,White,90,90,88, 
Div,102,Bristol City,English: Reading,All Students,75,73,73, 
Div,102,Bristol City,English: Writing,All Students,78,75,68, 
Div,102,Bristol City,History and Social Sciences,All Students,82,83,82, 
Div,102,Bristol City,Mathematics,All Students,79,75,71, 
Div,102,Bristol City,Science,All Students,79,80,77, 
Div,102,Bristol City,English: Reading,Asian,92,90,93, 
Div,102,Bristol City,English: Writing,Asian,<,<,<, 
Div,102,Bristol City,History and Social Sciences,Asian,<,92,82, 
Div,102,Bristol City,Mathematics,Asian,100,88,64, 
Div,102,Bristol City,Science,Asian,92,82,<, 
Div,102,Bristol City,English: Reading,Black,62,62,59, 
Div,102,Bristol City,English: Writing,Black,55,53,53, 
Div,102,Bristol City,History and Social Sciences,Black,76,77,72, 
Div,102,Bristol City,Mathematics,Black,69,72,55, 
Div,102,Bristol City,Science,Black,60,73,63, 
Div,102,Bristol City,English: Reading,Economically Disadvantaged,65,63,66, 
Div,102,Bristol City,English: Writing,Economically Disadvantaged,66,66,57, 
Div,102,Bristol City,History and Social Sciences,Economically Disadvantaged,74,72,76, 
Div,102,Bristol City,Mathematics,Economically Disadvantaged,70,65,63, 
Div,102,Bristol City,Science,Economically Disadvantaged,69,69,68, 
Div,102,Bristol City,English: Reading,English Learners,67,69,75, 
Div,102,Bristol City,English: Writing,English Learners,<,<,<, 
Div,102,Bristol City,History and Social Sciences,English Learners,75,71,<, 
Div,102,Bristol City,Mathematics,English Learners,84,75,73, 
Div,102,Bristol City,Science,English Learners,79,82,<, 
Div,102,Bristol City,English: Reading,Female,82,76,74, 
Div,102,Bristol City,English: Writing,Female,85,85,78, 
Div,102,Bristol City,History and Social Sciences,Female,80,83,81, 
Div,102,Bristol City,Mathematics,Female,82,77,72, 
Div,102,Bristol City,Science,Female,79,80,76, 
Div,102,Bristol City,English: Reading,Hispanic,68,66,65, 
Div,102,Bristol City,English: Writing,Hispanic,<,<,<, 
Div,102,Bristol City,History and Social Sciences,Hispanic,81,74,93, 
Div,102,Bristol City,Mathematics,Hispanic,78,69,66, 
Div,102,Bristol City,Science,Hispanic,81,72,76, 
Div,102,Bristol City,English: Reading,Male,69,70,71, 
Div,102,Bristol City,English: Writing,Male,71,66,59, 
Div,102,Bristol City,History and Social Sciences,Male,84,83,83, 
Div,102,Bristol City,Mathematics,Male,76,72,71, 
Div,102,Bristol City,Science,Male,80,79,77, 
Div,102,Bristol City,English: Reading,Students with Disabilities,36,40,42, 
Div,102,Bristol City,English: Writing,Students with Disabilities,18,41,28, 
Div,102,Bristol City,History and Social Sciences,Students with Disabilities,44,46,55, 
Div,102,Bristol City,Mathematics,Students with Disabilities,40,38,43, 
Div,102,Bristol City,Science,Students with Disabilities,40,39,43, 
Div,102,Bristol City,English: Reading,White,77,74,74, 
Div,102,Bristol City,English: Writing,White,79,78,72, 
Div,102,Bristol City,History and Social Sciences,White,83,84,83, 
Div,102,Bristol City,Mathematics,White,80,75,73, 
Div,102,Bristol City,Science,White,81,81,79, 
Div,13,Brunswick County,English: Reading,All Students,65,63,63, 
Div,13,Brunswick County,English: Writing,All Students,74,72,68, 
Div,13,Brunswick County,History and Social Sciences,All Students,78,78,79, 
Div,13,Brunswick County,Mathematics,All Students,63,66,58, 
Div,13,Brunswick County,Science,All Students,68,67,70, 
Div,13,Brunswick County,English: Reading,Asian,<,<,<, 
Div,13,Brunswick County,English: Writing,Asian,-,<,-,
Div,13,Brunswick County,History and Social Sciences,Asian,<,<,<, 
Div,13,Brunswick County,Mathematics,Asian,<,<,<, 
Div,13,Brunswick County,Science,Asian,<,<,<, 
Div,13,Brunswick County,English: Reading,Black,63,60,60, 
Div,13,Brunswick County,English: Writing,Black,73,71,64, 
Div,13,Brunswick County,History and Social Sciences,Black,74,76,77, 
Div,13,Brunswick County,Mathematics,Black,58,62,55, 
Div,13,Brunswick County,Science,Black,64,64,66, 
Div,13,Brunswick County,English: Reading,Economically Disadvantaged,60,57,57, 
Div,13,Brunswick County,English: Writing,Economically Disadvantaged,70,71,58, 
Div,13,Brunswick County,History and Social Sciences,Economically Disadvantaged,76,73,75, 
Div,13,Brunswick County,Mathematics,Economically Disadvantaged,57,62,55, 
Div,13,Brunswick County,Science,Economically Disadvantaged,64,60,64, 
Div,13,Brunswick County,English: Reading,English Learners,39,57,55, 
Div,13,Brunswick County,English: Writing,English Learners,<,-,<, 
Div,13,Brunswick County,History and Social Sciences,English Learners,<,<,73, 
